"quarter","vintage","macro_factor_m1","macro_factor_m2","macro_factor_m3","macro_factor_short_m1","macro_factor_short_m2","macro_factor_short_m3"
2002-01-01,2020-08-14,-0.45,0.52,1.45,-0.837520248,0.298887108,1.308229506
2002-04-01,2020-08-14,1.26,1.23,0.9,1.289805558,1.268144192,1.042428583
2002-07-01,2020-08-14,0.58,0.05,-0.68,0.714368784,0.107790649,-0.751059145
2002-10-01,2020-08-14,-0.58,-0.4,-0.98,-0.623197163,-0.455378308,-1.023775535
2003-01-01,2020-08-14,-0.5,-0.64,-1.78,-0.549175179,-0.736757331,-1.840026955
2003-04-01,2020-08-14,-1.57,-1.84,-1.61,-1.694634835,-1.906109794,-1.642207263
2003-07-01,2020-08-14,-0.75,-0.17,0.65,-0.701998068,0.007157135,0.883740581
2003-10-01,2020-08-14,1.36,1.8,1.26,1.699852894,2.240754833,1.833669459
2004-01-01,2020-08-14,1.23,0.94,0.42,1.89111481,1.578975296,1.050818784
2004-04-01,2020-08-14,0.59,1.03,0.73,1.237692355,1.705317305,1.378566768
2004-07-01,2020-08-14,0.86,0.3,0.3,1.557901824,0.928147794,0.802062424
2004-10-01,2020-08-14,0.31,-0.66,-0.23,0.740546958,-0.259658534,0.112298576
2005-01-01,2020-08-14,0.43,0.2,-0.22,0.733873647,0.48400213,0.03926972
2005-04-01,2020-08-14,-0.55,-0.49,-0.12,-0.288259079,-0.250636134,0.118860579
2005-07-01,2020-08-14,0.36,0.11,0.33,0.591330983,0.350389493,0.654480218
2005-10-01,2020-08-14,0.64,0.6,0.93,1.040104764,1.097560172,1.558598602
2006-01-01,2020-08-14,0.83,1.09,1.57,1.504392848,1.87296995,2.367675398
2006-04-01,2020-08-14,1.85,1.8,1.93,2.66022565,2.648614674,2.875409543
2006-07-01,2020-08-14,1.2,0.8,0.83,2.118831068,1.723930829,1.687838943
2006-10-01,2020-08-14,0.94,1.28,1.21,1.796688307,2.104799636,1.993938365
2007-01-01,2020-08-14,1,1.09,0.93,1.839031741,1.95231351,1.79339085
2007-04-01,2020-08-14,0.75,0.91,1.42,1.619398805,1.724536157,2.208099524
2007-07-01,2020-08-14,1.22,1.16,0.19,1.965859839,1.847224281,0.74829686
2007-10-01,2020-08-14,0.26,0.33,0.15,0.760538623,0.749236239,0.464045251
2008-01-01,2020-08-14,-0.22,0.08,-0.4,-0.027015136,0.309015738,-0.218176845
2008-04-01,2020-08-14,-0.41,-0.49,-1.23,-0.248636284,-0.412365215,-1.289774145
2008-07-01,2020-08-14,-2.03,-1.68,-2.33,-2.226128535,-2.005696896,-2.738492051
2008-10-01,2020-08-14,-5.24,-8.13,-8.76,-5.579569411,-8.551691988,-9.256173186
2009-01-01,2020-08-14,-7.84,-8.09,-6.73,-8.542877114,-9.037783999,-7.733897138
2009-04-01,2020-08-14,-4.15,-2.1,-1.25,-5.309382972,-3.287064165,-2.358643432
2009-07-01,2020-08-14,-0.06,1.26,1.4,-0.984667295,0.579767893,0.931833763
2009-10-01,2020-08-14,1.8,1.72,1.63,1.577053094,1.67436159,1.736263853
2010-01-01,2020-08-14,1.46,1.28,2.42,1.623527477,1.53885326,2.742700164
2010-04-01,2020-08-14,2.98,1.61,1.1,3.395079128,2.125241796,1.660642944
2010-07-01,2020-08-14,1.47,1.07,0.22,2.068621218,1.684174029,0.797710708
2010-10-01,2020-08-14,0.33,1.13,1.3,0.893989804,1.707977369,1.913640373
2011-01-01,2020-08-14,1.93,2.84,2.06,2.58778303,3.476467878,2.729276233
2011-04-01,2020-08-14,1.93,0.9,0.01,2.604869083,1.495396173,0.430605819
2011-07-01,2020-08-14,-0.68,-1.3,-2.14,-0.430832612,-1.090419193,-1.991557449
2011-10-01,2020-08-14,-2.69,-2.51,-1.65,-2.728877971,-2.603145589,-1.793848694
2012-01-01,2020-08-14,-0.24,-0.17,0.11,-0.439817583,-0.503303869,-0.283795406
2012-04-01,2020-08-14,-1.13,-1.44,-1.39,-1.585278978,-1.956418974,-1.942714693
2012-07-01,2020-08-14,-1.58,-1.58,-2.03,-2.138232259,-2.139458553,-2.490170957
2012-10-01,2020-08-14,-2.26,-1.67,-1.36,-2.658413924,-2.113788805,-1.820722439
2013-01-01,2020-08-14,-0.38,-0.54,-1.19,-0.795693175,-1.007221217,-1.646669162
2013-04-01,2020-08-14,-1.32,-0.82,-0.52,-1.696387915,-1.125433099,-0.702329212
2013-07-01,2020-08-14,0.02,0.56,0.71,-0.053018344,0.552362143,0.788370733
2013-10-01,2020-08-14,0.42,0.35,0.54,0.522804163,0.518736058,0.766583382
2014-01-01,2020-08-14,0.92,0.64,0.62,1.22928498,0.984742073,0.953121481
2014-04-01,2020-08-14,0.63,0.2,0.09,1.028159258,0.599667511,0.447711928
2014-07-01,2020-08-14,0.34,-0.37,-0.57,0.697945991,-0.063749041,-0.29678006
2014-10-01,2020-08-14,-0.42,-0.72,-0.32,-0.21619358,-0.563193779,-0.241098359
2015-01-01,2020-08-14,0.23,0.6,0.93,0.290765649,0.674236763,1.074821758
2015-04-01,2020-08-14,0.53,0.31,0.25,0.748842028,0.605472262,0.626508532
2015-07-01,2020-08-14,0.07,0.18,0.01,0.463682909,0.639132092,0.440349802
2015-10-01,2020-08-14,0.21,0.48,0.67,0.64028012,0.859837821,1.016275765
2016-01-01,2020-08-14,0.28,-0.57,-0.49,0.617998348,-0.126723461,-0.071444749
2016-04-01,2020-08-14,-0.36,-0.33,-0.02,0.001752462,0.003516854,0.252289918
2016-07-01,2020-08-14,-0.03,-0.24,-0.2,0.237593694,0.039749741,0.095687837
2016-10-01,2020-08-14,0.32,0.36,0.67,0.612073038,0.733483509,1.090457148
2017-01-01,2020-08-14,0.43,0.83,0.86,0.930455786,1.406993373,1.481639481
2017-04-01,2020-08-14,1.06,0.95,0.85,1.685504376,1.625786216,1.507205769
2017-07-01,2020-08-14,0.42,0.59,0.94,1.121751563,1.319095777,1.708948394
2017-10-01,2020-08-14,0.73,1.4,1.64,1.499766859,2.205930572,2.511209393
2018-01-01,2020-08-14,1.48,0.8,-0.15,2.445745111,1.74096938,0.697843566
2018-04-01,2020-08-14,0.21,-0.07,0.11,0.931563738,0.559608115,0.763370774
2018-07-01,2020-08-14,0.11,0.29,0.01,0.699709472,0.840660824,0.55896438
2018-10-01,2020-08-14,-0.28,-0.2,-0.78,0.193334948,0.179297536,-0.47701949
2019-01-01,2020-08-14,-0.78,-0.37,-0.58,-0.545371889,-0.157654843,-0.374482643
2019-04-01,2020-08-14,-0.61,-0.25,-0.36,-0.386362283,-0.053198007,-0.099024431
2019-07-01,2020-08-14,-0.7,-0.42,-1.08,-0.442292358,-0.217277299,-0.917476254
2019-10-01,2020-08-14,-0.86,-0.56,-0.39,-0.676246838,-0.390032495,-0.256037356
2020-01-01,2020-08-14,0.29,-0.17,-11.53,0.321530282,-0.067977955,-11.4706277
2020-04-01,2020-08-14,-22.48,-10.09,0.82,-22.82625725,-11.33478641,-1.030833543
2020-07-01,2020-08-14,4.82,5.22,3.78,2.906600465,3.826784905,3.241421888
2020-10-01,2020-08-14,1.96,0.53,-0.28,2.109884898,1.023765172,0.246589067
2002-01-01,2020-08-28,-0.41,0.55,1.46,-0.863070867,0.282751849,1.291985582
2002-04-01,2020-08-28,1.25,1.22,0.89,1.272684206,1.250854057,1.035931779
2002-07-01,2020-08-28,0.57,0.06,-0.66,0.709493124,0.104851891,-0.756610626
2002-10-01,2020-08-28,-0.55,-0.37,-0.95,-0.620439098,-0.452717455,-1.027774303
2003-01-01,2020-08-28,-0.46,-0.6,-1.74,-0.558661779,-0.753035765,-1.860653485
2003-04-01,2020-08-28,-1.53,-1.82,-1.59,-1.724486439,-1.947672651,-1.693189294
2003-07-01,2020-08-28,-0.75,-0.19,0.62,-0.76344349,-0.062765271,0.804623672
2003-10-01,2020-08-28,1.31,1.74,1.19,1.617021651,2.156079576,1.73570925
2004-01-01,2020-08-28,1.15,0.85,0.32,1.784061122,1.465152207,0.933196556
2004-04-01,2020-08-28,0.51,0.96,0.66,1.128838685,1.607695654,1.281357086
2004-07-01,2020-08-28,0.79,0.23,0.25,1.463554086,0.834984576,0.703560788
2004-10-01,2020-08-28,0.27,-0.71,-0.26,0.645878712,-0.364264179,0.017061087
2005-01-01,2020-08-28,0.41,0.18,-0.25,0.650535531,0.398206011,-0.057761803
2005-04-01,2020-08-28,-0.57,-0.52,-0.16,-0.391298125,-0.365149763,-0.004530847
2005-07-01,2020-08-28,0.32,0.07,0.28,0.459987358,0.215083942,0.519548757
2005-10-01,2020-08-28,0.58,0.52,0.84,0.898047768,0.947547689,1.405256672
2006-01-01,2020-08-28,0.73,0.98,1.46,1.346174207,1.717072003,2.206252464
2006-04-01,2020-08-28,1.75,1.69,1.81,2.493445105,2.475474524,2.705559664
2006-07-01,2020-08-28,1.06,0.67,0.71,1.933659253,1.538725852,1.510561958
2006-10-01,2020-08-28,0.83,1.18,1.11,1.622137378,1.939422542,1.832257966
2007-01-01,2020-08-28,0.89,0.98,0.81,1.678896198,1.801302857,1.644979927
2007-04-01,2020-08-28,0.64,0.8,1.33,1.472700784,1.591431502,2.096131075
2007-07-01,2020-08-28,1.15,1.1,0.13,1.879689169,1.776512751,0.674816058
2007-10-01,2020-08-28,0.22,0.31,0.15,0.708341809,0.715051539,0.455328231
2008-01-01,2020-08-28,-0.21,0.11,-0.36,-0.020801996,0.348019069,-0.157980518
2008-04-01,2020-08-28,-0.34,-0.39,-1.11,-0.156518742,-0.299598351,-1.157517166
2008-07-01,2020-08-28,-1.86,-1.46,-2.05,-2.069419899,-1.808186203,-2.513413488
2008-10-01,2020-08-28,-4.96,-7.86,-8.48,-5.354509043,-8.343873795,-9.06494853
2009-01-01,2020-08-28,-7.57,-7.85,-6.5,-8.385916516,-8.927076718,-7.634190914
2009-04-01,2020-08-28,-3.93,-1.92,-1.13,-5.218289063,-3.212752198,-2.314110583
2009-07-01,2020-08-28,0.01,1.31,1.41,-0.954957951,0.610953818,0.954222355
2009-10-01,2020-08-28,1.78,1.67,1.56,1.588571947,1.669571179,1.715950788
2010-01-01,2020-08-28,1.36,1.15,2.29,1.575360734,1.458757245,2.652295572
2010-04-01,2020-08-28,2.87,1.49,0.97,3.300150413,2.027465084,1.55685498
2010-07-01,2020-08-28,1.34,0.96,0.12,1.965452957,1.588500765,0.699372879
2010-10-01,2020-08-28,0.23,1.03,1.19,0.797933065,1.622502516,1.821253262
2011-01-01,2020-08-28,1.83,2.76,1.98,2.515719038,3.421656734,2.686393119
2011-04-01,2020-08-28,1.86,0.84,-0.01,2.571432981,1.47140952,0.420254586
2011-07-01,2020-08-28,-0.66,-1.25,-2.09,-0.418472748,-1.053977968,-1.951928302
2011-10-01,2020-08-28,-2.64,-2.45,-1.58,-2.692693698,-2.559579154,-1.735454446
2012-01-01,2020-08-28,-0.16,-0.1,0.2,-0.357359696,-0.426780064,-0.196532475
2012-04-01,2020-08-28,-1.06,-1.36,-1.3,-1.509340388,-1.869444341,-1.848955174
2012-07-01,2020-08-28,-1.48,-1.47,-1.94,-2.036781437,-2.034059862,-2.391289247
2012-10-01,2020-08-28,-2.17,-1.58,-1.28,-2.563326162,-2.01529151,-1.720166553
2013-01-01,2020-08-28,-0.29,-0.48,-1.13,-0.699886828,-0.928462187,-1.584236759
2013-04-01,2020-08-28,-1.27,-0.79,-0.5,-1.63894284,-1.082687365,-0.666691119
2013-07-01,2020-08-28,0.02,0.56,0.7,-0.021010451,0.579072801,0.817513552
2013-10-01,2020-08-28,0.41,0.33,0.52,0.547800984,0.538441688,0.778375501
2014-01-01,2020-08-28,0.89,0.6,0.58,1.236727678,0.992599982,0.951038424
2014-04-01,2020-08-28,0.6,0.16,0.05,1.023983606,0.586132542,0.426212128
2014-07-01,2020-08-28,0.31,-0.39,-0.58,0.677956631,-0.091999571,-0.329184718
2014-10-01,2020-08-28,-0.43,-0.73,-0.32,-0.250108086,-0.604679929,-0.285154902
2015-01-01,2020-08-28,0.23,0.6,0.92,0.251978131,0.637719237,1.031603901
2015-04-01,2020-08-28,0.5,0.27,0.21,0.697121575,0.55132261,0.575160234
2015-07-01,2020-08-28,0.04,0.16,-0.02,0.421589162,0.602128214,0.397624971
2015-10-01,2020-08-28,0.19,0.47,0.67,0.59433503,0.814171015,0.969555932
2016-01-01,2020-08-28,0.28,-0.6,-0.52,0.567665973,-0.187027545,-0.14013952
2016-04-01,2020-08-28,-0.39,-0.36,-0.04,-0.07185769,-0.07433137,0.170024681
2016-07-01,2020-08-28,-0.04,-0.26,-0.23,0.161693741,-0.03781166,0.009366727
2016-10-01,2020-08-28,0.29,0.32,0.62,0.521397933,0.638821517,0.986194508
2017-01-01,2020-08-28,0.35,0.76,0.79,0.814905884,1.291878004,1.364600661
2017-04-01,2020-08-28,0.98,0.87,0.76,1.566826955,1.50584797,1.379178617
2017-07-01,2020-08-28,0.33,0.5,0.85,0.997565516,1.191331564,1.589519931
2017-10-01,2020-08-28,0.64,1.31,1.56,1.380272111,2.099200354,2.415119021
2018-01-01,2020-08-28,1.4,0.72,-0.22,2.363573339,1.658633688,0.616819748
2018-04-01,2020-08-28,0.16,-0.11,0.08,0.861310997,0.491838821,0.702464322
2018-07-01,2020-08-28,0.08,0.27,-0.01,0.644421991,0.796002044,0.524788043
2018-10-01,2020-08-28,-0.29,-0.18,-0.75,0.172193775,0.17736728,-0.460563815
2019-01-01,2020-08-28,-0.73,-0.32,-0.53,-0.506536794,-0.102348836,-0.308073566
2019-04-01,2020-08-28,-0.55,-0.19,-0.3,-0.309749084,0.04261225,0.013728321
2019-07-01,2020-08-28,-0.61,-0.3,-0.92,-0.295500707,-0.028500492,-0.685853219
2019-10-01,2020-08-28,-0.65,-0.29,-0.02,-0.385107041,-0.033014195,0.185354153
2020-01-01,2020-08-28,0.78,0.45,-10.95,0.872539051,0.612511621,-10.83622742
2020-04-01,2020-08-28,-21.72,-8.85,2.36,-22.09413368,-10.334565,0.116384928
2020-07-01,2020-08-28,6.29,5,2.67,3.944314302,2.583473017,1.203719268
2020-10-01,2020-08-28,0.67,-0.49,-0.85,0.216968524,-0.301247966,-0.452515516
2002-01-01,2020-09-14,-0.42,0.55,1.44,-0.861326413,0.284253908,1.286738166
2002-04-01,2020-09-14,1.24,1.21,0.89,1.275007713,1.253932907,1.041947309
2002-07-01,2020-09-14,0.57,0.06,-0.67,0.716193698,0.10981505,-0.755938792
2002-10-01,2020-09-14,-0.56,-0.37,-0.94,-0.621638168,-0.454686531,-1.031489353
2003-01-01,2020-09-14,-0.46,-0.6,-1.74,-0.567622113,-0.764315901,-1.868408199
2003-04-01,2020-09-14,-1.54,-1.83,-1.59,-1.736951244,-1.96007291,-1.7042159
2003-07-01,2020-09-14,-0.75,-0.19,0.61,-0.775501566,-0.072748997,0.801725959
2003-10-01,2020-09-14,1.3,1.73,1.18,1.61249943,2.155324969,1.743377902
2004-01-01,2020-09-14,1.14,0.84,0.31,1.791741164,1.475529108,0.946962275
2004-04-01,2020-09-14,0.5,0.95,0.65,1.142860639,1.617957387,1.291299091
2004-07-01,2020-09-14,0.79,0.23,0.24,1.472142243,0.84437528,0.707205655
2004-10-01,2020-09-14,0.25,-0.73,-0.28,0.639182716,-0.37368599,0.002312768
2005-01-01,2020-09-14,0.39,0.16,-0.26,0.63202429,0.38157496,-0.080227042
2005-04-01,2020-09-14,-0.58,-0.54,-0.18,-0.416692327,-0.398130614,-0.037514248
2005-07-01,2020-09-14,0.29,0.04,0.26,0.422227698,0.176040343,0.488598306
2005-10-01,2020-09-14,0.56,0.49,0.81,0.863487104,0.913557836,1.375573681
2006-01-01,2020-09-14,0.7,0.96,1.43,1.318171984,1.686549538,2.170311891
2006-04-01,2020-09-14,1.7,1.64,1.77,2.451848604,2.436095853,2.666646485
2006-07-01,2020-09-14,1.03,0.64,0.67,1.902891919,1.506741805,1.476038378
2006-10-01,2020-09-14,0.79,1.14,1.06,1.58673556,1.901693483,1.795339251
2007-01-01,2020-09-14,0.86,0.94,0.78,1.646333309,1.768168136,1.614713942
2007-04-01,2020-09-14,0.6,0.78,1.3,1.444456752,1.567529308,2.068071843
2007-07-01,2020-09-14,1.13,1.08,0.1,1.859188614,1.750450373,0.652633253
2007-10-01,2020-09-14,0.2,0.29,0.14,0.686003048,0.69623022,0.438849376
2008-01-01,2020-09-14,-0.22,0.11,-0.36,-0.031089952,0.334120028,-0.165335134
2008-04-01,2020-09-14,-0.33,-0.38,-1.09,-0.156654586,-0.301472369,-1.154953507
2008-07-01,2020-09-14,-1.85,-1.44,-2.03,-2.076185334,-1.817345742,-2.528772614
2008-10-01,2020-09-14,-4.93,-7.81,-8.42,-5.359456992,-8.339153155,-9.056211702
2009-01-01,2020-09-14,-7.49,-7.78,-6.43,-8.370075462,-8.911965729,-7.627618172
2009-04-01,2020-09-14,-3.89,-1.89,-1.11,-5.229567149,-3.226971941,-2.321531538
2009-07-01,2020-09-14,0.02,1.32,1.42,-0.954342536,0.608088692,0.957101979
2009-10-01,2020-09-14,1.78,1.66,1.55,1.590165792,1.675037839,1.726289531
2010-01-01,2020-09-14,1.35,1.15,2.28,1.589754549,1.481267409,2.668631073
2010-04-01,2020-09-14,2.86,1.48,0.95,3.311086263,2.033708574,1.564413052
2010-07-01,2020-09-14,1.32,0.95,0.1,1.970452411,1.594698401,0.703860883
2010-10-01,2020-09-14,0.21,1,1.16,0.801731243,1.620868136,1.827057946
2011-01-01,2020-09-14,1.81,2.73,1.95,2.518011163,3.420442964,2.690819129
2011-04-01,2020-09-14,1.84,0.83,-0.02,2.578087697,1.483137138,0.432263747
2011-07-01,2020-09-14,-0.66,-1.24,-2.07,-0.403015397,-1.040723427,-1.932163553
2011-10-01,2020-09-14,-2.62,-2.43,-1.57,-2.672570572,-2.538938327,-1.717592991
2012-01-01,2020-09-14,-0.15,-0.07,0.22,-0.344994585,-0.405461076,-0.18296346
2012-04-01,2020-09-14,-1.04,-1.34,-1.29,-1.496850976,-1.862762992,-1.849996119
2012-07-01,2020-09-14,-1.46,-1.46,-1.92,-2.041329192,-2.039128108,-2.389953189
2012-10-01,2020-09-14,-2.15,-1.57,-1.26,-2.55629481,-2.016003382,-1.724837982
2013-01-01,2020-09-14,-0.27,-0.47,-1.13,-0.705504662,-0.938923006,-1.597629523
2013-04-01,2020-09-14,-1.27,-0.79,-0.51,-1.65411038,-1.102540104,-0.687106724
2013-07-01,2020-09-14,0.02,0.54,0.68,-0.04256008,0.5534881,0.789101788
2013-10-01,2020-09-14,0.38,0.3,0.49,0.516617689,0.506450311,0.748008179
2014-01-01,2020-09-14,0.87,0.58,0.54,1.207145857,0.960223548,0.915364205
2014-04-01,2020-09-14,0.57,0.14,0.02,0.991143234,0.55434632,0.389290822
2014-07-01,2020-09-14,0.3,-0.42,-0.6,0.644128429,-0.136100017,-0.369454259
2014-10-01,2020-09-14,-0.46,-0.76,-0.37,-0.296544543,-0.656454197,-0.352012248
2015-01-01,2020-09-14,0.19,0.57,0.89,0.183897938,0.572438203,0.976152584
2015-04-01,2020-09-14,0.48,0.25,0.19,0.64691182,0.503810628,0.524788746
2015-07-01,2020-09-14,0,0.13,-0.04,0.359158992,0.543680571,0.34691664
2015-10-01,2020-09-14,0.17,0.43,0.63,0.545168101,0.754378519,0.908610598
2016-01-01,2020-09-14,0.24,-0.62,-0.55,0.505887704,-0.239383481,-0.194174563
2016-04-01,2020-09-14,-0.41,-0.38,-0.07,-0.122596979,-0.128640997,0.116153295
2016-07-01,2020-09-14,-0.07,-0.3,-0.26,0.102482566,-0.096536773,-0.042575676
2016-10-01,2020-09-14,0.25,0.29,0.58,0.4638398,0.587309908,0.935009065
2017-01-01,2020-09-14,0.33,0.73,0.76,0.770902417,1.243554543,1.314291011
2017-04-01,2020-09-14,0.94,0.83,0.72,1.509888087,1.456135691,1.330735546
2017-07-01,2020-09-14,0.3,0.46,0.82,0.958641027,1.152296037,1.549906631
2017-10-01,2020-09-14,0.6,1.27,1.52,1.340902218,2.058623494,2.373888647
2018-01-01,2020-09-14,1.37,0.68,-0.25,2.323890733,1.622595339,0.584364134
2018-04-01,2020-09-14,0.14,-0.14,0.05,0.824555134,0.44914846,0.660312047
2018-07-01,2020-09-14,0.04,0.24,-0.04,0.597709321,0.751290095,0.484804718
2018-10-01,2020-09-14,-0.31,-0.21,-0.78,0.136684469,0.136446256,-0.498143247
2019-01-01,2020-09-14,-0.75,-0.33,-0.54,-0.544815489,-0.142135244,-0.350925649
2019-04-01,2020-09-14,-0.56,-0.19,-0.31,-0.348232476,0.017444147,-0.004356703
2019-07-01,2020-09-14,-0.58,-0.3,-0.9,-0.284350519,-0.032238628,-0.673773953
2019-10-01,2020-09-14,-0.61,-0.23,0.07,-0.363536865,-0.000674458,0.2293894
2020-01-01,2020-09-14,0.92,0.66,-10.61,0.941342898,0.728092566,-10.59480211
2020-04-01,2020-09-14,-21.18,-8.23,3.05,-21.73497662,-10.00022442,0.423637316
2020-07-01,2020-09-14,7,5.83,3.72,4.220265232,3.046445771,2.024826099
2020-10-01,2020-09-14,1.42,-0.16,-0.84,0.960931938,0.188365504,-0.223791993
2002-01-01,2020-10-02,-0.42,0.55,1.44,-0.870186833,0.276948227,1.282197879
2002-04-01,2020-10-02,1.23,1.2,0.88,1.269667278,1.246792406,1.038112761
2002-07-01,2020-10-02,0.57,0.06,-0.67,0.71341508,0.110841546,-0.750333991
2002-10-01,2020-10-02,-0.56,-0.37,-0.94,-0.615887334,-0.446906763,-1.020803931
2003-01-01,2020-10-02,-0.45,-0.6,-1.74,-0.556208146,-0.755233853,-1.856600487
2003-04-01,2020-10-02,-1.53,-1.82,-1.59,-1.727675371,-1.952273222,-1.698779469
2003-07-01,2020-10-02,-0.75,-0.2,0.6,-0.777950779,-0.082472686,0.783550387
2003-10-01,2020-10-02,1.3,1.72,1.17,1.58886147,2.123927452,1.703755916
2004-01-01,2020-10-02,1.12,0.82,0.3,1.748414772,1.429952514,0.897246379
2004-04-01,2020-10-02,0.49,0.93,0.63,1.091651866,1.565964925,1.238064893
2004-07-01,2020-10-02,0.77,0.21,0.23,1.420708664,0.79394806,0.661876148
2004-10-01,2020-10-02,0.25,-0.73,-0.29,0.598376555,-0.410488393,-0.036274858
2005-01-01,2020-10-02,0.38,0.16,-0.26,0.594681862,0.344357853,-0.114317546
2005-04-01,2020-10-02,-0.58,-0.54,-0.17,-0.448490828,-0.432048935,-0.073735602
2005-07-01,2020-10-02,0.29,0.04,0.25,0.381127507,0.131775118,0.437969495
2005-10-01,2020-10-02,0.55,0.48,0.8,0.806454889,0.850154079,1.305552253
2006-01-01,2020-10-02,0.68,0.94,1.41,1.242293111,1.607379461,2.085025027
2006-04-01,2020-10-02,1.68,1.63,1.75,2.362772628,2.344752687,2.572815536
2006-07-01,2020-10-02,1.01,0.62,0.65,1.80452487,1.411528231,1.382048308
2006-10-01,2020-10-02,0.77,1.13,1.05,1.493315023,1.813888242,1.707839001
2007-01-01,2020-10-02,0.84,0.92,0.76,1.559330807,1.680839052,1.528958989
2007-04-01,2020-10-02,0.58,0.76,1.28,1.360040919,1.489651882,1.994480372
2007-07-01,2020-10-02,1.11,1.06,0.09,1.790339131,1.686956882,0.594373829
2007-10-01,2020-10-02,0.19,0.28,0.13,0.642238907,0.655761346,0.407878299
2008-01-01,2020-10-02,-0.22,0.1,-0.38,-0.056870122,0.316788376,-0.178683582
2008-04-01,2020-10-02,-0.34,-0.39,-1.1,-0.155596816,-0.294839749,-1.137283058
2008-07-01,2020-10-02,-1.85,-1.43,-2.03,-2.044487075,-1.775966798,-2.476614735
2008-10-01,2020-10-02,-4.93,-7.81,-8.42,-5.300928592,-8.270811223,-8.977347737
2009-01-01,2020-10-02,-7.48,-7.76,-6.41,-8.282435915,-8.819002005,-7.528420919
2009-04-01,2020-10-02,-3.86,-1.86,-1.08,-5.129558605,-3.132678754,-2.23532764
2009-07-01,2020-10-02,0.04,1.33,1.43,-0.882751773,0.671787316,1.008599956
2009-10-01,2020-10-02,1.77,1.65,1.55,1.627879699,1.701225356,1.744066157
2010-01-01,2020-10-02,1.34,1.14,2.27,1.592794352,1.474233111,2.655498267
2010-04-01,2020-10-02,2.85,1.46,0.94,3.29156107,2.011950844,1.535492947
2010-07-01,2020-10-02,1.31,0.93,0.09,1.93391147,1.558228635,0.667524657
2010-10-01,2020-10-02,0.19,0.99,1.15,0.760665058,1.580192314,1.779909173
2011-01-01,2020-10-02,1.79,2.71,1.93,2.474253805,3.375758883,2.650744674
2011-04-01,2020-10-02,1.81,0.81,-0.03,2.538118475,1.455281221,0.41519628
2011-07-01,2020-10-02,-0.67,-1.25,-2.08,-0.410592716,-1.037549199,-1.925172238
2011-10-01,2020-10-02,-2.62,-2.44,-1.57,-2.657047302,-2.514252013,-1.688796448
2012-01-01,2020-10-02,-0.15,-0.08,0.22,-0.307683773,-0.367367579,-0.133252264
2012-04-01,2020-10-02,-1.03,-1.33,-1.28,-1.443264173,-1.802899641,-1.788571676
2012-07-01,2020-10-02,-1.46,-1.46,-1.92,-1.976522568,-1.974019258,-2.32894856
2012-10-01,2020-10-02,-2.15,-1.56,-1.26,-2.495240099,-1.955784309,-1.663109416
2013-01-01,2020-10-02,-0.27,-0.47,-1.12,-0.646203928,-0.882427911,-1.542639946
2013-04-01,2020-10-02,-1.26,-0.79,-0.5,-1.599159254,-1.057995809,-0.646969439
2013-07-01,2020-10-02,0.01,0.54,0.68,-0.011759522,0.577147391,0.811329442
2013-10-01,2020-10-02,0.37,0.3,0.48,0.530921221,0.516557361,0.750485321
2014-01-01,2020-10-02,0.86,0.57,0.54,1.205628701,0.956495635,0.906036671
2014-04-01,2020-10-02,0.55,0.12,0.01,0.978144762,0.54079349,0.375179321
2014-07-01,2020-10-02,0.29,-0.42,-0.6,0.632821269,-0.147656363,-0.379879353
2014-10-01,2020-10-02,-0.46,-0.76,-0.37,-0.306333003,-0.667535955,-0.364739904
2015-01-01,2020-10-02,0.19,0.57,0.89,0.173620855,0.561631569,0.960045455
2015-04-01,2020-10-02,0.47,0.25,0.19,0.626074912,0.477745192,0.498109791
2015-07-01,2020-10-02,-0.01,0.12,-0.05,0.330032846,0.512483172,0.314598583
2015-10-01,2020-10-02,0.16,0.42,0.63,0.514345008,0.722646852,0.878299677
2016-01-01,2020-10-02,0.24,-0.63,-0.56,0.4759249,-0.271380108,-0.226826971
2016-04-01,2020-10-02,-0.41,-0.39,-0.07,-0.15276503,-0.159516571,0.082735777
2016-07-01,2020-10-02,-0.08,-0.3,-0.26,0.070508051,-0.126503865,-0.077632121
2016-10-01,2020-10-02,0.25,0.29,0.57,0.428236692,0.549581015,0.888237467
2017-01-01,2020-10-02,0.31,0.72,0.75,0.720611642,1.192885858,1.261004798
2017-04-01,2020-10-02,0.93,0.82,0.7,1.45312636,1.398140711,1.268573543
2017-07-01,2020-10-02,0.3,0.45,0.81,0.899910999,1.089561469,1.484878752
2017-10-01,2020-10-02,0.59,1.26,1.5,1.27269054,1.986941456,2.298806414
2018-01-01,2020-10-02,1.34,0.66,-0.26,2.251763139,1.550562924,0.51881055
2018-04-01,2020-10-02,0.13,-0.15,0.04,0.764282802,0.392442058,0.609618353
2018-07-01,2020-10-02,0.03,0.23,-0.04,0.547718511,0.709452814,0.448503984
2018-10-01,2020-10-02,-0.31,-0.22,-0.78,0.107223706,0.110435928,-0.52191932
2019-01-01,2020-10-02,-0.76,-0.33,-0.54,-0.560251007,-0.150406447,-0.350953733
2019-04-01,2020-10-02,-0.57,-0.2,-0.31,-0.34676035,0.023575073,0.013945724
2019-07-01,2020-10-02,-0.58,-0.29,-0.89,-0.256383464,0.0118948,-0.615963459
2019-10-01,2020-10-02,-0.59,-0.21,0.09,-0.29187065,0.083147532,0.335843628
